,Iteration,#Training_samples,F1,Precision,Recall,AUC,Epochs,Model,Time
0,0,200,0.9630276675338485,0.9477126625803558,0.9788457826674387,0.9825676469883152,15.0,activeCora_rand,5.351833570003509
1,0,240,0.9660008338702952,0.9488105431666729,0.9838255163095927,0.9857136747425161,15.0,activeCora_rand,3.637887918949127
2,0,280,0.9631559078897697,0.9423453370267775,0.9849063887280448,0.9840506668031179,15.0,activeCora_rand,3.8968334158261615
3,0,320,0.9645899038733925,0.944243141314797,0.9858328508010037,0.983461265211784,15.0,activeCora_rand,4.0038088917732235
4,0,360,0.9687892991882932,0.9565413703578282,0.9813549507817024,0.9827452270914662,15.0,activeCora_rand,4.310730294386546
5,0,400,0.9691036668175644,0.9475489653646122,0.99166184134337,0.9843637076371634,15.0,activeCora_rand,4.3906999389330545
