,Iteration,#Training_samples,F1,Precision,Recall,AUC,Epochs,Model,Time
0,0,200,0.9390360912244445,0.8947571996202398,0.9879256124548667,0.9789543271748923,15.0,activeCora,7.323828808466593
1,0,240,0.9564151196428913,0.9440620272314675,0.9690957797880188,0.9855430113098906,15.0,activeCora,5.136280794938405
2,0,280,0.9724155117219698,0.9603937902309732,0.9847420118802656,0.9887770167026553,15.0,activeCora,5.404268435637156
3,0,320,0.9725699170005174,0.9605103740723914,0.9849361338665217,0.9922594028639189,15.0,activeCora,5.541581873099009
4,0,360,0.9821856603194692,0.9703698090330403,0.9942928136040688,0.995159671740716,15.0,activeCora,5.945027979214986
5,0,400,0.9719207710404492,0.9503914511520908,0.9944481111930737,0.9944829343720512,15.0,activeCora,6.044692162672678
